ID ,Annotator 1,Annotator 2,Annotator 3
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Neutral,Negetive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Negetive,Neutral,Negetive
Ids-YiZSrGY,Negetive,Negetive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Neutral,Negetive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Negetive,Neutral,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Negetive,Negetive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Positive,Neutral,Positive
Ids-YiZSrGY,Neutral,Positive,Neutral
Ids-YiZSrGY,Negetive,Neutral,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Positive,Negetive,Positive
Ids-YiZSrGY,Negetive,Positive,Negetive
Ids-YiZSrGY,Neutral,Negetive,Neutral
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Negetive,Neutral,Neutral
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Neutral,Negetive,Negetive
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Negetive,Neutral,Neutral
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Neutral,Neutral,Neutral
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Negetive,Neutral,Neutral
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Neutral,Negetive,Negetive
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Negetive,Positive,Positive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Neutral,Neutral,Neutral
6ML6FDLbtnc,Negetive,Neutral,Neutral
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Neutral,Neutral,Neutral
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Negetive,Neutral,Neutral
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Negetive,Negetive,Negetive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Negetive,Neutral,Neutral
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Negetive,Negetive,Negetive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Neutral,Neutral,Neutral
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Negetive,Neutral,Neutral
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Negetive,Negetive,Negetive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Neutral,Neutral,Neutral
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Neutral,Neutral,Neutral
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Negetive,Neutral,Neutral
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Negetive,Negetive,Negetive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Negetive,Negetive,Negetive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Negetive,Negetive,Negetive
6ML6FDLbtnc,Negetive,Negetive,Negetive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Neutral,Neutral,Neutral
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Negetive,Neutral,Neutral
6ML6FDLbtnc,Negetive,Negetive,Negetive
6ML6FDLbtnc,Negetive,Negetive,Negetive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Negetive,Positive,Positive
6ML6FDLbtnc,Negetive,Negetive,Negetive
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
Ids-YiZSrGY,Negetive,Neutral,Neutral
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Neutral,Positive,Positive
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Positive,Negetive,Negetive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Positive,Positive,Positive
Ids-YiZSrGY,Negetive,Positive,Positive
Ids-YiZSrGY,Neutral,Negetive,Negetive
Ids-YiZSrGY,Positive,Neutral,Neutral
Ids-YiZSrGY,Negetive,Positive,Positive
6ML6FDLbtnc,Neutral,Negetive,Negetive
6ML6FDLbtnc,Neutral,Neutral,Neutral
6ML6FDLbtnc,Negetive,Neutral,Neutral
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Negetive,Neutral,Neutral
6ML6FDLbtnc,Positive,Negetive,Negetive
6ML6FDLbtnc,Neutral,Positive,Positive
6ML6FDLbtnc,Positive,Neutral,Neutral
6ML6FDLbtnc,Positive,Positive,Positive
6ML6FDLbtnc,Positive,Positive,Positive
